"Country Name","Country Code","Indicator Name","Indicator Code",Attribute,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,
"Suriname","366","Excise Tax Revenue in Percent of GDP","RTGSE_RM_GDP","Source Coverage and Accounting Basis",,,,,,,,,,,,"GFS14 | Budgetary | Accrual/Cash","GFS14 | Budgetary | Accrual/Cash","GFS14 | Budgetary | Accrual/Cash","GFS14 | Budgetary | Accrual/Cash","GFS14 | Budgetary | Accrual/Cash","GFS14 | Budgetary | Accrual/Cash","GFS14 | Budgetary | Accrual/Cash","GFS14 | Budgetary | Accrual/Cash","GFS14 | Budgetary | Accrual/Cash","GFS14 | Budgetary | Accrual/Cash","GFS14 | Budgetary | Accrual/Cash","GFS14 | Budgetary | Accrual/Cash",,,,,,,,,,
"Burkina Faso","748","General Goods and Services Tax Revenue in Percent of GDP","RTGSG_RM_GDP","Value",,,,,,,,,,,"2.91710901260376","3.58547353744507","3.56258773803711","3.87420201301575","4.36161708831787","4.06653261184692","4.1061692237854","4.35653734207153","4.31090641021729","4.82403326034546","4.72205972671509","4.96242427825928","5.6819429397583","6.37428283691406","5.61970186233521","5.55329036712646","5.79346323013306","6.27959871292114","6.38582611083984","6.63688325881958","5.25956201553345",,
"Burkina Faso","748","General Goods and Services Tax Revenue in Percent of GDP","RTGSG_RM_GDP","Source Coverage and Accounting Basis",,,,,,,,,,,"OECD | General","OECD | General","GFS14 | Budgetary | Accrual/Cash","GFS14 | Budgetary | Accrual/Cash","GFS14 | Budgetary | Accrual/Cash","GFS14 | Budgetary | Accrual/Cash","GFS14 | Budgetary | Accrual/Cash","GFS14 | Budgetary | Accrual/Cash","GFS14 | Budgetary | Accrual/Cash","GFS14 | Budgetary | Accrual/Cash","GFS14 | Budgetary | Accrual/Cash","GFS14 | Budgetary | Accrual/Cash","GFS14 | Budgetary | Accrual/Cash","GFS14 | Budgetary | Accrual/Cash","GFS14 | Budgetary | Accrual/Cash","GFS14 | Budgetary | Accrual/Cash","GFS14 | Budgetary | Accrual/Cash","GFS14 | Budgetary | Accrual/Cash","GFS14 | Budgetary | Accrual/Cash","GFS14 | Budgetary | Accrual/Cash","GFS14 | Budgetary | Accrual/Cash",,
"Kenya","664","General Goods and Services Tax Revenue in Percent of GDP","RTGSG_RM_GDP","Value",,"2.22591328620911","2.74459981918335","2.00084018707275","2.06369233131409","2.32316756248474","1.55852997303009","1.61343538761139","1.62198746204376","1.7566009759903","2.03266096115112","2.4282648563385","2.31665945053101","2.42505359649658","2.40496730804443","2.82368969917297","2.66062116622925","2.84237670898438","3.45380783081055","3.88072514533997","3.94622874259949","4.12925338745117","3.84683680534363","3.48154401779175","3.87469530105591","3.77212715148926","4.37702560424805","3.99644064903259","3.85577702522278","4.15910577774048","3.69638013839722",,
"Kenya","664","General Goods and Services Tax Revenue in Percent of GDP","RTGSG_RM_GDP","Source Coverage and Accounting Basis",,"GFS14 | Budgetary | Accrual/Cash","GFS14 | Budgetary | Accrual/Cash","GFS14 | Budgetary | Accrual/Cash","GFS14 | Budgetary | Accrual/Cash","GFS14 | Budgetary | Accrual/Cash","GFS14 | Budgetary | Accrual/Cash","GFS14 | Budgetary | Accrual/Cash","GFS14 | Budgetary | Accrual/Cash","GFS14 | Budgetary | Accrual/Cash","GFS14 | Budgetary | Accrual/Cash","GFS14 | Budgetary | Accrual/Cash","GFS14 | Budgetary | Accrual/Cash","GFS14 | Budgetary | Accrual/Cash","GFS14 | Budgetary | Accrual/Cash","GFS14 | Budgetary | Accrual/Cash","GFS14 | Budgetary | Accrual/Cash","GFS14 | Budgetary | Accrual/Cash","GFS14 | Budgetary | Accrual/Cash","GFS14 | Budgetary | Accrual/Cash","GFS14 | Budgetary | Accrual/Cash","GFS14 | Budgetary | Accrual/Cash","GFS14 | Budgetary | Accrual/Cash","GFS14 | Budgetary | Accrual/Cash","GFS14 | Budgetary | Accrual/Cash","GFS14 | Budgetary | Accrual/Cash","OECD | General","GFS14 | Budgetary | Accrual/Cash","GFS14 | Budgetary | Accrual/Cash","GFS14 | Budgetary | Accrual/Cash","GFS14 | Budgetary | Accrual/Cash",,
"Chile","228","General Goods and Services Tax Revenue in Percent of GDP","RTGSG_RM_GDP","Value","6.31417655944824","6.84499359130859","7.38809013366699","7.89865779876709","7.76245498657227","7.42813396453857","7.9666314125061","7.89376068115234","7.82819366455078","7.64108800888062","7.87128829956055","7.79725646972656","7.96819543838501","8.03936862945557","7.9579029083252","7.83256053924561","7.02273225784302","7.47660827636719","8.43011474609375","7.29273414611816","7.53298425674438","7.81664800643921","8.03969764709473","8.10204601287842","8.16537952423096","8.31944751739502","8.30085372924805","8.38363552093506","8.49552059173584","8.32518577575684",,,
"Chile","228","General Goods and Services Tax Revenue in Percent of GDP","RTGSG_RM_GDP","Source Coverage and Accounting Basis","OECD | General","OECD | General","OECD | General","OECD | General","OECD | General","OECD | General","OECD | General","OECD | General","OECD | General","OECD | General","OECD | General","OECD | General","OECD | General","OECD | General","OECD | General","OECD | General","OECD | General","OECD | General","OECD | General","OECD | General","OECD | General","OECD | General","OECD | General","OECD | General","OECD | General","OECD | General","OECD | General","OECD | General","OECD | General","OECD | General",,,
"Barbados","316","General Goods and Services Tax Revenue in Percent of GDP","RTGSG_RM_GDP","Value","4.86028575897217","5.66470003128052","5.86404514312744","6.23423004150391","6.40045642852783","6.81292724609375","6.85669851303101","8.7633752822876","7.94012928009033","7.71882009506226","8.03701782226563","8.12862300872803","7.89636039733887","8.35151481628418","9.13543605804443","8.93624973297119","8.9030294418335","8.93628120422363","8.63239002227783","8.29951477050781","8.83203506469727","10.8963537216187","9.69057846069336","9.87879276275635","8.76808834075928","9.96431064605713","10.0787439346313","10.3815803527832","9.67581844329834","9.54684543609619",,,
"Barbados","316","General Goods and Services Tax Revenue in Percent of GDP","RTGSG_RM_GDP","Source Coverage and Accounting Basis","OECD | General","OECD | General","OECD | General","OECD | General","OECD | General","OECD | General","OECD | General","OECD | General","OECD | General","OECD | General","OECD | General","OECD | General","OECD | General","GFS14 | General | Accrual/Cash","GFS14 | General | Accrual/Cash","GFS14 | Budgetary | Accrual/Cash","GFS14 | Budgetary | Accrual/Cash","GFS14 | Budgetary | Accrual/Cash","GFS14 | Budgetary | Accrual/Cash","GFS14 | Budgetary | Accrual/Cash","GFS14 | Budgetary | Accrual/Cash","GFS14 | Budgetary | Accrual/Cash","GFS14 | Budgetary | Accrual/Cash","GFS14 | Budgetary | Accrual/Cash","GFS14 | Budgetary | Accrual/Cash","GFS14 | Budgetary | Accrual/Cash","GFS14 | Budgetary | Accrual/Cash","OECD | General","OECD | General","OECD | General",,,
"Bangladesh","513","General Goods and Services Tax Revenue in Percent of GDP","RTGSG_RM_GDP","Value",,,,,,,,,,,,"2.14684700965881","2.22342658042908","2.970947265625","2.45973777770996","2.42882251739502","2.46803116798401","2.42973494529724","2.68848824501038","2.71150207519531","2.89364719390869","3.1900908946991","3.21434140205383","3.22492623329163","3.05720043182373","2.99361133575439","3.14946889877319",,,,,,
"Bangladesh","513","General Goods and Services Tax Revenue in Percent of GDP","RTGSG_RM_GDP","Source Coverage and Accounting Basis",,,,,,,,,,,,"GFS14 | Budgetary | Accrual/Cash","GFS14 | Budgetary | Accrual/Cash","GFS14 | Budgetary | Accrual/Cash","GFS14 | Budgetary | Accrual/Cash","GFS14 | Budgetary | Accrual/Cash","GFS14 | Budgetary | Accrual/Cash","GFS14 | Budgetary | Accrual/Cash","GFS14 | Budgetary | Accrual/Cash","GFS14 | Budgetary | Accrual/Cash","GFS14 | Budgetary | Accrual/Cash","GFS14 | Budgetary | Accrual/Cash","GFS14 | Budgetary | Accrual/Cash","GFS14 | Budgetary | Accrual/Cash","GFS14 | Budgetary | Accrual/Cash","GFS14 | Budgetary | Accrual/Cash","GFS14 | Budgetary | Accrual/Cash",,,,,,
"Bosnia & Herzegovina","963","General Goods and Services Tax Revenue in Percent of GDP","RTGSG_RM_GDP","Value",,,,,,,,,,,,,,"7.88204002380371","8.206298828125",,,,,,,"18.9383430480957","18.810661315918","17.9575271606445","18.3147106170654","18.2379283905029","17.8515930175781","17.9221229553223","17.929048538208","17.7422199249268","16.7409763336182",,
"Bosnia & Herzegovina","963","General Goods and Services Tax Revenue in Percent of GDP","RTGSG_RM_GDP","Source Coverage and Accounting Basis",,,,,,,,,,,,,,"GFS14 | Budgetary | Accrual/Cash","GFS14 | Budgetary | Accrual/Cash",,,,,,,"GFS14 | General | Accrual/Cash","GFS14 | General | Accrual/Cash","GFS14 | General | Accrual/Cash","GFS14 | General | Accrual/Cash","GFS14 | General | Accrual/Cash","GFS14 | General | Accrual/Cash","GFS14 | General | Accrual/Cash","GFS14 | General | Accrual/Cash","GFS14 | General | Accrual/Cash","GFS14 | General | Accrual/Cash",,
"Sweden","144","Excise Tax Revenue in Percent of GDP","RTGSE_RM_GDP","Value","3.57023191452026","3.31409788131714","3.35155320167542","3.41773557662964","3.44947981834412","3.25392699241638","3.4323673248291","3.17290997505188","3.21170711517334","3.12171268463135","2.91978049278259","2.93715357780457","2.99395513534546","2.99031448364258","2.85789489746094","2.82231450080872","2.66583323478699","2.55620360374451","2.529625415802","2.67509770393372","2.55962443351746","2.40498447418213","2.4081699848175","2.30644273757935","2.17859148979187","2.14933848381042","2.16319894790649","2.11730313301086","2.11485171318054","2.06848359107971",,,
"Sweden","144","Excise Tax Revenue in Percent of GDP","RTGSE_RM_GDP","Source Coverage and Accounting Basis","OECD | General","OECD | General","OECD | General","OECD | General","OECD | General","OECD | General","OECD | General","OECD | General","OECD | General","OECD | General","OECD | General","OECD | General","OECD | General","OECD | General","OECD | General","OECD | General","OECD | General","OECD | General","OECD | General","OECD | General","OECD | General","OECD | General","OECD | General","OECD | General","OECD | General","OECD | General","OECD | General","OECD | General","OECD | General","OECD | General",,,
"Morocco","686","Excise Tax Revenue in Percent of GDP","RTGSE_RM_GDP","Value","3.08980560302734","3.32733345031738","3.84330630302429","4.28041124343872","4.14447832107544","4.12728214263916",,"3.85830688476563","3.68496346473694","3.69227027893066","3.68694639205933","3.57029247283936","3.415372133255","3.18567109107971","2.80029129981995","2.8125364780426","2.65125584602356","2.67779207229614","2.60723423957825","2.6227023601532","2.69351553916931","2.66560339927673","2.68243288993835","2.54758167266846","2.57719564437866","2.56753873825073","2.57929825782776","2.57592678070068","2.55470871925354","2.59369730949402",,,
"Morocco","686","Excise Tax Revenue in Percent of GDP","RTGSE_RM_GDP","Source Coverage and Accounting Basis","GFS14 | Central | Accrual/Cash","GFS14 | Central | Accrual/Cash","GFS14 | Central | Accrual/Cash","GFS14 | Central | Accrual/Cash","GFS14 | Central | Accrual/Cash","GFS14 | Central | Accrual/Cash",,"GFS14 | Central | Accrual/Cash","GFS14 | Central | Accrual/Cash","GFS14 | Central | Accrual/Cash","OECD | General","OECD | General","GFS14 | General | Accrual/Cash","GFS14 | General | Accrual/Cash","GFS14 | General | Accrual/Cash","GFS14 | General | Accrual/Cash","GFS14 | General | Accrual/Cash","GFS14 | General | Accrual/Cash","GFS14 | General | Accrual/Cash","GFS14 | General | Accrual/Cash","GFS14 | General | Accrual/Cash","GFS14 | General | Accrual/Cash","GFS14 | Budgetary | Accrual/Cash","GFS14 | Budgetary | Accrual/Cash","GFS14 | Budgetary | Accrual/Cash","GFS14 | Budgetary | Accrual/Cash","GFS14 | Budgetary | Accrual/Cash","GFS14 | Budgetary | Accrual/Cash","GFS14 | Budgetary | Accrual/Cash","GFS14 | Budgetary | Accrual/Cash",,,
"Burundi","618","General Goods and Services Tax Revenue in Percent of GDP","RTGSG_RM_GDP","Value",,"3.74748277664185","3.08553290367126","2.93803119659424","2.77793979644775","2.84636497497559","2.22333478927612","2.12557673454285","2.85960054397583","2.59143400192261",,,,,,,,,,,"5.23776578903198","6.15537881851196","5.59375","5.2811017036438",,,,,,,,,
"Burundi","618","General Goods and Services Tax Revenue in Percent of GDP","RTGSG_RM_GDP","Source Coverage and Accounting Basis",,"GFS14 | Central | Accrual/Cash","GFS14 | Central | Accrual/Cash","GFS14 | Central | Accrual/Cash","GFS14 | Central | Accrual/Cash","GFS14 | Central | Accrual/Cash","GFS14 | Central | Accrual/Cash","GFS14 | Central | Accrual/Cash","GFS14 | Central | Accrual/Cash","GFS14 | Central | Accrual/Cash",,,,,,,,,,,"GFS14 | Budgetary | Accrual/Cash","GFS14 | Budgetary | Accrual/Cash","GFS14 | Budgetary | Accrual/Cash","GFS14 | Budgetary | Accrual/Cash",,,,,,,,,
"Namibia","728","Excise Tax Revenue in Percent of GDP","RTGSE_RM_GDP","Value","1.62995159626007","1.5037544965744","2.35388350486755","2.5410270690918",,,,,,,"6.84193277359009","0.249891608953476",,"0.175895661115646","0.28114527463913","0.189547583460808","0.160868063569069","0.115549944341183","0.15076057612896","0.108591221272945","0.122981831431389","0.102973572909832","0.109070092439651","0.111512541770935","0.0313588492572308","0.181485176086426","0.199689522385597","0.199531674385071","0.403314381837845","0.612982094287872","0.6589115858078",,
"Namibia","728","Excise Tax Revenue in Percent of GDP","RTGSE_RM_GDP","Source Coverage and Accounting Basis","GFS14 | Budgetary | Accrual/Cash","GFS14 | Budgetary | Accrual/Cash","GFS14 | Budgetary | Accrual/Cash","GFS86 | Central | Cash",,,,,,,"GFS14 | Budgetary | Accrual/Cash","GFS14 | Budgetary | Accrual/Cash",,"GFS14 | Budgetary | Accrual/Cash","GFS14 | Budgetary | Accrual/Cash","GFS14 | Budgetary | Accrual/Cash","GFS14 | Budgetary | Accrual/Cash","GFS14 | Budgetary | Accrual/Cash","GFS14 | Budgetary | Accrual/Cash","GFS14 | Budgetary | Accrual/Cash","GFS14 | Budgetary | Accrual/Cash","GFS14 | Budgetary | Accrual/Cash","GFS14 | Budgetary | Accrual/Cash","GFS14 | Budgetary | Accrual/Cash","GFS14 | Budgetary | Accrual/Cash","GFS14 | Budgetary | Accrual/Cash","GFS14 | Budgetary | Accrual/Cash","GFS14 | Budgetary | Accrual/Cash","GFS14 | Budgetary | Accrual/Cash","GFS14 | Budgetary | Accrual/Cash","GFS14 | Budgetary | Accrual/Cash",,
"Venezuela, Rep. Bol.","299","Excise Tax Revenue in Percent of GDP","RTGSE_RM_GDP","Value","0.439752846956253","0.535060584545136","0.573077023029327","0.682466924190521","0.540660083293915","0.533732950687408","0.375688850879669","0.389101594686508",,,,,,,,,"0.598452389240265","0.603229999542236","0.846656799316406","0.949811697006226","0.873714029788971","0.646315217018127","0.68765389919281","0.728960275650024","1.00653219223022","1.45034945011139","1.56607031822205","1.47738313674927",,,,,
"Venezuela, Rep. Bol.","299","Excise Tax Revenue in Percent of GDP","RTGSE_RM_GDP","Source Coverage and Accounting Basis","GFS01 | Central | Cash","GFS01 | Central | Cash","GFS01 | Central | Cash","GFS01 | Central | Cash","GFS01 | Central | Cash","GFS01 | Central | Cash","GFS01 | Central | Cash","GFS01 | Central | Cash",,,,,,,,,"OECD | General","OECD | General","OECD | General","OECD | General","OECD | General","OECD | General","OECD | General","OECD | General","OECD | General","OECD | General","OECD | General","OECD | General",,,,,
"Luxembourg","137","Excise Tax Revenue in Percent of GDP","RTGSE_RM_GDP","Value","3.32949090003967","3.48836588859558","4.20262908935547","4.25046014785767","4.55273008346558","4.14750289916992","3.99631309509277","4.33088397979736","4.35168123245239","4.46512079238892","4.48719596862793","4.13158512115479","4.35976552963257","4.44500303268433","4.75228261947632","4.46714639663696","3.99771428108215","3.75027585029602","3.77192449569702","3.70787382125854","3.48673152923584","3.47192168235779","3.46815180778503","3.19138073921204","3.13736081123352","2.63879346847534","2.57658171653748","2.55092525482178","2.59161472320557","2.63612580299377",,,
"Luxembourg","137","Excise Tax Revenue in Percent of GDP","RTGSE_RM_GDP","Source Coverage and Accounting Basis","OECD | General","OECD | General","OECD | General","OECD | General","OECD | General","OECD | General","OECD | General","OECD | General","OECD | General","OECD | General","OECD | General","OECD | General","OECD | General","OECD | General","OECD | General","OECD | General","OECD | General","OECD | General","OECD | General","OECD | General","OECD | General","OECD | General","OECD | General","OECD | General","OECD | General","OECD | General","OECD | General","OECD | General","OECD | General","OECD | General",,,
"Netherlands","138","Excise Tax Revenue in Percent of GDP","RTGSE_RM_GDP","Value","2.27548694610596","2.33380937576294","2.57405614852905","2.73968815803528","2.78392171859741","2.85482788085938","2.85266590118408","2.96645617485046","2.96960401535034","3.10280609130859","3.04309439659119","3.01858758926392","2.88244533538818","2.88781428337097","3.00555849075317","3.06163001060486","3.10069704055786","2.86254191398621","2.88165283203125","2.85896277427673","2.87740516662598","2.79922318458557","2.6561872959137","2.62073731422424","2.6612663269043","2.61156392097473","2.67852735519409","2.66776490211487","2.71257781982422","2.71064066886902",,,
"Netherlands","138","Excise Tax Revenue in Percent of GDP","RTGSE_RM_GDP","Source Coverage and Accounting Basis","OECD | General","OECD | General","OECD | General","OECD | General","OECD | General","OECD | General","OECD | General","OECD | General","OECD | General","OECD | General","OECD | General","OECD | General","OECD | General","OECD | General","OECD | General","OECD | General","OECD | General","OECD | General","OECD | General","OECD | General","OECD | General","OECD | General","OECD | General","OECD | General","OECD | General","OECD | General","OECD | General","OECD | General","OECD | General","OECD | General",,,
"Cambodia","522","General Goods and Services Tax Revenue in Percent of GDP","RTGSG_RM_GDP","Value",,,,,,,,,,,,,"2.72446274757385","2.48319816589355","2.78949046134949","2.83575654029846","2.91627216339111","3.30329060554504","3.72327280044556","3.37483024597168","3.59024214744568","3.67413783073425","4.00297784805298","4.35319328308105","5.02780961990356","4.95743322372437","5.09934997558594","5.27068090438843","5.60660171508789","6.61016845703125","6.16424226760864",,
"Cambodia","522","General Goods and Services Tax Revenue in Percent of GDP","RTGSG_RM_GDP","Source Coverage and Accounting Basis",,,,,,,,,,,,,"GFS14 | Budgetary | Accrual/Cash","GFS14 | Budgetary | Accrual/Cash","GFS14 | Budgetary | Accrual/Cash","GFS14 | Budgetary | Accrual/Cash","GFS14 | Budgetary | Accrual/Cash","GFS14 | Budgetary | Accrual/Cash","GFS14 | Budgetary | Accrual/Cash","GFS14 | Budgetary | Accrual/Cash","GFS14 | Budgetary | Accrual/Cash","GFS14 | Budgetary | Accrual/Cash","GFS14 | Budgetary | Accrual/Cash","GFS14 | Budgetary | Accrual/Cash","GFS14 | Budgetary | Accrual/Cash","GFS14 | Budgetary | Accrual/Cash","GFS14 | Budgetary | Accrual/Cash","GFS14 | Budgetary | Accrual/Cash","GFS14 | Budgetary | Accrual/Cash","GFS14 | Central | Accrual/Cash","GFS14 | Budgetary | Accrual/Cash",,
"Jordan","439","General Goods and Services Tax Revenue in Percent of GDP","RTGSG_RM_GDP","Value","0.725603044033051","1.13463020324707","1.18320047855377","1.23954224586487","1.18150579929352","1.3422919511795","1.21626508235931","1.0792852640152","0.873478293418884","7.08234643936157","8.35420227050781","8.59810256958008","8.49896335601807","9.71712398529053","11.7552280426025","13.5354690551758","13.6668243408203","14.1134214401245","11.082612991333","9.65738964080811","10.7199583053589","10.0547914505005","10.5852317810059","10.8148536682129","11.2511253356934",,,,,,,,
"Jordan","439","General Goods and Services Tax Revenue in Percent of GDP","RTGSG_RM_GDP","Source Coverage and Accounting Basis","GFS14 | Budgetary | Accrual/Cash","GFS14 | Budgetary | Accrual/Cash","GFS14 | Budgetary | Accrual/Cash","GFS14 | Budgetary | Accrual/Cash","GFS14 | Budgetary | Accrual/Cash","GFS14 | Budgetary | Accrual/Cash","GFS14 | Budgetary | Accrual/Cash","GFS14 | Budgetary | Accrual/Cash","GFS14 | Budgetary | Accrual/Cash","GFS14 | Budgetary | Accrual/Cash","GFS14 | Budgetary | Accrual/Cash","GFS14 | Budgetary | Accrual/Cash","GFS14 | Budgetary | Accrual/Cash","GFS14 | Budgetary | Accrual/Cash","GFS14 | Budgetary | Accrual/Cash","GFS14 | Budgetary | Accrual/Cash","GFS14 | Budgetary | Accrual/Cash","GFS14 | Budgetary | Accrual/Cash","GFS14 | General | Accrual/Cash","GFS14 | General | Accrual/Cash","GFS14 | General | Accrual/Cash","GFS14 | General | Accrual/Cash","GFS14 | General | Accrual/Cash","GFS14 | General | Accrual/Cash","GFS14 | Budgetary | Accrual/Cash",,,,,,,,
"Vietnam","582","Excise Tax Revenue in Percent of GDP","RTGSE_RM_GDP","Value",,,,,"1.22370493412018","1.26380920410156","1.3748871088028","1.23375821113586","1.28973114490509","0.952314734458923","1.00415897369385","1.01929104328156","1.06898891925812","1.1362144947052","1.43621921539307","4.73949146270752","4.46925067901611","4.82302665710449","5.3905611038208","6.39449834823608","5.64919900894165","4.8668646812439","3.92294478416443","4.02534770965576","4.14348316192627","4.60277509689331","5.01322221755981","4.5599308013916","4.1569504737854","4.44753742218018",,,
"Vietnam","582","Excise Tax Revenue in Percent of GDP","RTGSE_RM_GDP","Source Coverage and Accounting Basis",,,,,"GFS01 | General | Cash","GFS01 | General | Cash","GFS01 | General | Cash","GFS01 | General | Cash","GFS01 | General | Cash","GFS01 | General | Cash","GFS01 | General | Cash","GFS01 | General | Cash","GFS01 | General | Cash","GFS01 | General | Cash","GFS01 | General | Cash","OECD | General","OECD | General","OECD | General","OECD | General","OECD | General","OECD | General","OECD | General","OECD | General","OECD | General","OECD | General","OECD | General","OECD | General","OECD | General","OECD | General","OECD | General",,,
"Yemen, Republic of","474","Excise Tax Revenue in Percent of GDP","RTGSE_RM_GDP","Value","1.54300546646118","1.55905795097351","1.76084423065186","1.6199404001236","1.24601054191589","1.75706017017365","1.76548230648041","2.1494197845459","2.39726495742798","2.08941054344177",,,,,,,,,,,,,,,,,,,,,,,
"Yemen, Republic of","474","Excise Tax Revenue in Percent of GDP","RTGSE_RM_GDP","Source Coverage and Accounting Basis","GFS14 | Budgetary | Accrual/Cash","GFS14 | Budgetary | Accrual/Cash","GFS14 | Budgetary | Accrual/Cash","GFS14 | Budgetary | Accrual/Cash","GFS14 | Budgetary | Accrual/Cash","GFS14 | Budgetary | Accrual/Cash","GFS14 | Budgetary | Accrual/Cash","GFS14 | Budgetary | Accrual/Cash","GFS14 | Budgetary | Accrual/Cash","GFS14 | Budgetary | Accrual/Cash",,,,,,,,,,,,,,,,,,,,,,,
"Colombia","233","General Goods and Services Tax Revenue in Percent of GDP","RTGSG_RM_GDP","Value","2.2344172000885","2.480220079422","2.97740387916565","3.83247971534729","3.43160080909729","3.39769864082336","3.93902397155762","4.01383018493652","3.81662106513977","3.68273448944092","4.07647085189819","4.74915266036987","4.24858236312866","5.36472082138062","5.20879077911377","6.64656734466553","5.24796915054321","5.87759351730347","7.11722469329834","6.54991436004639","6.66986131668091","6.84562110900879","6.71871614456177","6.4319109916687","6.9479341506958","7.07181453704834","6.74449443817139","6.58557271957397","6.83829975128174","7.61989974975586",,,
"Colombia","233","General Goods and Services Tax Revenue in Percent of GDP","RTGSG_RM_GDP","Source Coverage and Accounting Basis","GFS14 | Budgetary | Accrual/Cash","GFS14 | Budgetary | Accrual/Cash","GFS14 | Budgetary | Accrual/Cash","GFS14 | Budgetary | Accrual/Cash","GFS14 | Budgetary | Accrual/Cash","GFS14 | Budgetary | Accrual/Cash","GFS14 | Budgetary | Accrual/Cash","GFS14 | Budgetary | Accrual/Cash","GFS14 | General | Accrual/Cash","GFS01 | General | Cash","GFS01 | Central | Cash","GFS14 | Budgetary | Accrual/Cash","GFS14 | Budgetary | Accrual/Cash","GFS14 | General | Accrual/Cash","GFS14 | Budgetary | Accrual/Cash","GFS14 | Budgetary | Accrual/Cash","GFS14 | Budgetary | Accrual/Cash","GFS14 | Budgetary | Accrual/Cash","GFS14 | General | Accrual/Cash","GFS14 | General | Accrual/Cash","GFS14 | General | Accrual/Cash","GFS14 | General | Accrual/Cash","GFS14 | General | Accrual/Cash","GFS14 | General | Accrual/Cash","GFS14 | General | Accrual/Cash","GFS14 | General | Accrual/Cash","GFS14 | General | Accrual/Cash","GFS14 | General | Accrual/Cash","GFS14 | General | Accrual/Cash","GFS14 | General | Accrual/Cash",,,
"Kazakhstan","916","General Goods and Services Tax Revenue in Percent of GDP","RTGSG_RM_GDP","Value",,,,,,,,"3.01159000396729","4.02576637268066","4.02343702316284","4.44041585922241","4.92894601821899","4.6589732170105","5.01602268218994","4.13884162902832","4.53094863891602","4.79327392578125","4.89719200134277","3.9929358959198","4.89783382415771","3.10434508323669","3.06345343589783","2.94810652732849","3.6880145072937","3.01989889144897","2.31003594398499","3.18425679206848","3.06129860877991","3.29072976112366","3.87318444252014","3.58465456962585",,
"Kazakhstan","916","General Goods and Services Tax Revenue in Percent of GDP","RTGSG_RM_GDP","Source Coverage and Accounting Basis",,,,,,,,"GFS14 | Central | Accrual/Cash","GFS14 | Central | Accrual/Cash","GFS14 | Central | Accrual/Cash","GFS14 | General | Accrual/Cash","GFS14 | General | Accrual/Cash","GFS14 | General | Accrual/Cash","GFS14 | General | Accrual/Cash","GFS14 | General | Accrual/Cash","GFS14 | Budgetary | Accrual/Cash","GFS14 | Budgetary | Accrual/Cash","GFS14 | Budgetary | Accrual/Cash","GFS14 | Budgetary | Accrual/Cash","GFS14 | Budgetary | Accrual/Cash","GFS14 | General | Accrual/Cash","GFS14 | General | Accrual/Cash","GFS14 | General | Accrual/Cash","GFS14 | General | Accrual/Cash","GFS14 | General | Accrual/Cash","GFS14 | General | Accrual/Cash","GFS14 | General | Accrual/Cash","GFS14 | General | Accrual/Cash","GFS14 | General | Accrual/Cash","GFS14 | General | Accrual/Cash","GFS14 | General | Accrual/Cash",,
"China,P.R.:Hong Kong","532","Excise Tax Revenue in Percent of GDP","RTGSE_RM_GDP","Value",,,,,,,,,,,,,"0.510274887084961","0.511033535003662","0.501386165618896","0.454917222261429","0.467156022787094","0.427682846784592","0.354145973920822","0.389635056257248","0.424076110124588","0.400324642658234","0.442009776830673","0.453443288803101","0.444999039173126","0.446153074502945","0.40956649184227","0.402348816394806","0.373882055282593","0.400764942169189",,,
"China,P.R.:Hong Kong","532","Excise Tax Revenue in Percent of GDP","RTGSE_RM_GDP","Source Coverage and Accounting Basis",,,,,,,,,,,,,"GFS14 | General | Accrual/Cash","GFS14 | General | Accrual/Cash","GFS14 | General | Accrual/Cash","GFS14 | General | Accrual/Cash","GFS14 | General | Accrual/Cash","GFS14 | General | Accrual/Cash","GFS14 | General | Accrual/Cash","GFS14 | General | Accrual/Cash","GFS14 | General | Accrual/Cash","GFS14 | General | Accrual/Cash","GFS14 | General | Accrual/Cash","GFS14 | General | Accrual/Cash","GFS14 | General | Accrual/Cash","GFS14 | General | Accrual/Cash","GFS14 | General | Accrual/Cash","GFS14 | General | Accrual/Cash","GFS14 | General | Accrual/Cash","GFS14 | General | Accrual/Cash",,,
"Canada","156","Excise Tax Revenue in Percent of GDP","RTGSE_RM_GDP","Value","2.0789430141449","2.41286993026733","2.32654356956482","2.1672043800354","1.92858147621155","1.94786155223846","1.91216516494751","1.88573920726776","1.90145432949066","1.76420867443085","1.63633549213409","1.67920744419098","1.79166996479034","1.8059002161026","1.74839854240417","1.61454355716705","1.51200532913208","1.44259977340698","1.2822892665863","1.38054370880127","1.39735221862793","1.3343493938446","1.29489386081696","1.28638827800751","1.26540815830231","1.27025616168976","1.28894281387329","1.27703666687012","1.2442307472229","1.24259579181671",,,
"Canada","156","Excise Tax Revenue in Percent of GDP","RTGSE_RM_GDP","Source Coverage and Accounting Basis","OECD | General","OECD | General","OECD | General","OECD | General","OECD | General","OECD | General","OECD | General","OECD | General","OECD | General","OECD | General","OECD | General","OECD | General","OECD | General","OECD | General","OECD | General","OECD | General","OECD | General","OECD | General","OECD | General","OECD | General","OECD | General","OECD | General","OECD | General","OECD | General","OECD | General","OECD | General","OECD | General","OECD | General","OECD | General","OECD | General",,,
